


CORRIDA;	TURMA;	PRODUCAO (T);	PRODUCAO ACUMULADA (T);	SUCATA (T);	RENDIMENTO (%); 	POTENCIA (MW);	POTENCIA (kWh);	kWh/T;	kWh/T ACUMULADO;	kWh/min;	kWh/min ACUMULADO;	LAN O2 (Nm3);	CARVAO (Kg);	CJ O2 (Nm3);	CJ GN (Nm3);	PW_OFF (min);	PW_ON (min);	TTT (min);	TEMP 
ECIL;
CARBONO (%); 
65796      ; 	GI             ;	26,00773       ;	26,00773        ;	26             ;	100,0297307692;	20,79203343067;	9518         ;	366              ;	366                   ;	347              ;	347                   ;	196              ;	195            ;	772,47739             ;	181,76874             ;	10,86666666;	27,46666666666;	38,33333333333;	1641                     ;	0,0260000005364418       ;
65797      ; 	GI             ;	26,61019       ;	52,61792        ;	27             ;	98,55625925925;	20,51497630515;	9169         ;	345              ;	355                   ;	342              ;	344                   ;	125              ;	1              ;	700,68997             ;	158,53276             ;	9,666666666;	26,81666666666;	36,48333333333;	1642                     ;	0,0520000010728836       ;
65798      ; 	GI             ;	25,96718       ;	78,5851         ;	26             ;	99,87376923076;	20,93102127380;	9006         ;	347              ;	352                   ;	349              ;	346                   ;	164              ;	107            ;	693,87345             ;	160,14261             ;	13,56666666;	25,81666666666;	39,38333333333;	1668                     ;	0,046000000089407        ;
65799      ; 	GI             ;	25,04612       ;	103,63122       ;	25             ;	100,18448     ;	20,98995694115;	9859         ;	394              ;	362                   ;	350              ;	347                   ;	81               ;	119            ;	878,08784             ;	178,77372             ;	11,8       ;	28,18333333333;	39,98333333333;	1642                     ;	0,0729999989271164       ;
65800      ; 	GI             ;	26,15835       ;	129,78957       ;	26             ;	100,6090384615;	20,89218164062;	9285         ;	355              ;	361                   ;	348              ;	347                   ;	169              ;	193            ;	795,37623             ;	182,63152             ;	13,15      ;	26,66666666666;	39,81666666666;	1641                     ;	0,0520000010728836       ;
65801      ; 	GI             ;	26,07145       ;	155,86102       ;	26             ;	100,2748076923;	21,16721754807;	9402         ;	361              ;	361                   ;	353              ;	348                   ;	126              ;	147            ;	797,9018              ;	198,38921             ;	16,4       ;	26,65         ;	43,05         ;	1622                     ;	0,0640000030398369       ;
65802      ; 	GI             ;	25,15619       ;	181,01721       ;	25             ;	100,62476     ;	20,70467266613;	9541         ;	379              ;	363                   ;	345              ;	348                   ;	104              ;	183            ;	794,80826             ;	182,69462             ;	12,21666666;	27,65         ;	39,86666666666;	1688                     ;	0,0540000014007092       ;
65803      ; 	GI             ;	26,55226       ;	207,56947       ;	27             ;	98,34170370370;	21,31734204338;	9759         ;	368              ;	364                   ;	355              ;	349                   ;	105              ;	181            ;	761,68791             ;	168,39099             ;	8,05       ;	27,46666666666;	35,51666666666;	1621                     ;	0,0450000017881393       ;
65804      ; 	GI             ;	25             ;	232,56947       ;	25             ;	100           ;	20,40107082709;	9464         ;	379              ;	365                   ;	340              ;	348                   ;	170              ;	257            ;	770,8634              ;	204,3698              ;	16,55      ;	27,83333333333;	44,38333333333;	1628                     ;	0,0529999993741512       ;
65805       ; 	GI              ;	25,8687         ;	258,43817        ;	26              ;	99,495         ;	20,487473924903;	8867          ;	343               ;	363                    ;	341               ;	347                    ;	126               ;	0               ;	718,10501              ;	177,706                ;	12,383333333;	25,966666666666;	38,35          ;	1646                      ;	0,0579999983310699        ;
65806       ; 	GI              ;	26,37268        ;	284,81085        ;	26              ;	101,43338461538;	20,729859029059;	9363          ;	355               ;	362                    ;	345               ;	347                    ;	223               ;	375             ;	823,34724              ;	196,15707              ;	15,55       ;	27,1           ;	42,65          ;	1632                      ;	0,0540000014007092        ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                         ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                         ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                          ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                          ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                          ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                          ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                          ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ;	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                         ;	0                         ;
0           ; 	                ;	0               ;	0                ;	0               ; 	0              ;	0              ;	0             ;	0                 ;	0                      ;	0                 ;	0                      ;	0                 ;	0               ;	0                      ;	0                      ;	0           ;	0              ;	0              ;	0                         ;	0                         ;
DADOS:

CORRIDA: 65796      ; TURMA: GI             ; PRODU??O (T): 26,00773       ; PRODU??O ACUMULADA (T): 26,00773        ; 
SUCATA (T):26             ; RENDIMENTO (%):  100,0297307692; POT?NCIA (MW): 20,79203343067; POT?NCIA (kWh): 9518         ; 
kWh/T: 366              ; kWh/T ACUMULADO: 366                   ; kWh/min: 347              ; 
kWh/min ACUMULADO: 347                   ; LAN O2 (Nm3): 196              ; CARVAO (Kg): 195            ; 
CJ O2 (Nm3): 772,47739             ; CJ GN (Nm3): 181,76874             ; PW_OFF (min): 10,86666666; PW_ON (min): 27,46666666666; 
TTT (min): 38,33333333333; TEMP (GRAUS CELSIUS): 1641                     ; CARBONO (%): 0,0260000005364418       ;     

CORRIDA: 65797      ; TURMA:  GI             ; PRODU??O (T):  26,61019       ; PRODU??O ACUMULADA (T): 52,61792        ; 
SUCATA (T):27             ; RENDIMENTO (%): 98,55625925925; POT?NCIA (MW): 20,51497630515; POT?NCIA (kWh): 9169         ; 
kWh/T: 345              ; kWh/T ACUMULADO: 355                   ; kWh/min: 342              ; 
kWh/min ACUMULADO: 344                   ; LAN O2 (Nm3): 125              ; CARVAO (Kg): 1              ; 
CJ O2 (Nm3): 700,68997             ; CJ GN (Nm3): 158,53276             ; PW_OFF (min): 9,666666666; PW_ON (min): 26,81666666666; 
TTT (min): 36,48333333333; TEMP (GRAUS CELSIUS): 1642                     ; CARBONO (%): 0,0520000010728836       ;

CORRIDA: 65798      ; TURMA: GI             ; PRODU??O (T):  25,96718       ; PRODU??O ACUMULADA (T): 78,5851         ; 
SUCATA (T):26             ; RENDIMENTO (%):  99,87376923076; POT?NCIA (MW): 20,93102127380; POT?NCIA (kWh): 9006         ; 
kWh/T: 347              ; kWh/T ACUMULADO: 352                   ; kWh/min: 349              ; 
kWh/min ACUMULADO: Tag.e_min_acum_corr[3]}; LAN O2 (Nm3): 164              ; CARVAO (Kg): 107            ; 
CJ O2 (Nm3): 693,87345             ; CJ GN (Nm3): 160,14261             ; PW_OFF (min): 13,56666666; PW_ON (min): 25,81666666666; 
TTT (min): 39,38333333333; TEMP (GRAUS CELSIUS): 1668                     ; CARBONO (%): 0,046000000089407        ;

CORRIDA: 65799      ; TURMA: GI             ; PRODU??O (T):  25,04612       ; PRODU??O ACUMULADA (T): 103,63122       ; 
SUCATA (T):25             ; RENDIMENTO (%): 100,18448     ; POT?NCIA (MW): 20,98995694115; POT?NCIA (kWh): 9859         ; 
kWh/T: 394              ; kWh/T ACUMULADO: 362                   ; kWh/min: 350              ;
kWh/min ACUMULADO:  347                   ; LAN O2 (Nm3): 81               ; CARVAO (Kg): 119            ; 
CJ O2 (Nm3): 878,08784             ; CJ GN (Nm3): 178,77372             ; PW_OFF (min): 11,8       ; PW_ON (min): 28,18333333333; 
TTT (min): 39,98333333333; TEMP (GRAUS CELSIUS): 1642                     ; CARBONO (%): 0,0729999989271164       ;

CORRIDA: 65800      ; TURMA: GI             ; PRODU??O (T): 26,15835       ; PRODU??O ACUMULADA (T): 129,78957       ; 
SUCATA (T):26             ; RENDIMENTO (%): 100,6090384615; POT?NCIA (MW): 20,89218164062; POT?NCIA (kWh): 9285         ; 
kWh/T: 355              ; kWh/T ACUMULADO: 361                   ; kWh/min: 348              ; 
kWh/min ACUMULADO: 347                   ; LAN O2 (Nm3): 169              ; CARVAO (Kg): 193            ; 
CJ O2 (Nm3): 795,37623             ; CJ GN (Nm3): 182,63152             ; PW_OFF (min): 13,15      ; PW_ON (min): 26,66666666666; 
TTT (min): 39,81666666666; TEMP (GRAUS CELSIUS): 1641                     ; CARBONO (%): 0,0520000010728836       ;

CORRIDA: 65801      ; TURMA: GI             ; PRODU??O (T): 26,07145       ; PRODU??O ACUMULADA (T): 155,86102       ; 
SUCATA (T):26             ; RENDIMENTO (%): 100,2748076923; POT?NCIA (MW): 21,16721754807; POT?NCIA (kWh): 9402         ; 
kWh/T: 361              ; kWh/T ACUMULADO: 361                   ; kWh/min: 353              ; 
kWh/min ACUMULADO: 348                   ; LAN O2 (Nm3): 126              ; CARVAO (Kg): 147            ; 
CJ O2 (Nm3): 797,9018              ; CJ GN (Nm3): 198,38921             ; PW_OFF (min): 16,4       ; PW_ON (min): 26,65         ; 
TTT (min): 43,05         ; TEMP (GRAUS CELSIUS): 1622                     ; CARBONO (%): 0,0640000030398369       ;

CORRIDA: 65802      ; TURMA: GI             ; PRODU??O (T): 25,15619       ; PRODU??O ACUMULADA (T): 181,01721       ; 
SUCATA (T):25             ; RENDIMENTO (%): 100,62476     ; POT?NCIA (MW): 20,70467266613; POT?NCIA (kWh): 9541         ; 
kWh/T: 379              ; kWh/T ACUMULADO: 363                   ; kWh/min: 345              ; 
kWh/min ACUMULADO: 348                   ; LAN O2 (Nm3): 104              ; CARVAO (Kg): 183            ; 
CJ O2 (Nm3): 794,80826             ; CJ GN (Nm3): 182,69462             ; PW_OFF (min): 12,21666666; PW_ON (min): 27,65         ; 
TTT (min): 39,86666666666; TEMP (GRAUS CELSIUS): 1688                     ; CARBONO (%): 0,0540000014007092       ;

CORRIDA: 65803      ; TURMA: GI             ; PRODU??O (T): 26,55226       ; PRODU??O ACUMULADA (T): 207,56947       ; 
SUCATA (T):27             ; RENDIMENTO (%): 98,34170370370; POT?NCIA (MW): 21,31734204338; POT?NCIA (kWh): 9759         ; 
kWh/T: 368              ; kWh/T ACUMULADO: 364                   ; kWh/min: 355              ; 
kWh/min ACUMULADO: 349                   ; LAN O2 (Nm3): 105              ; CARVAO (Kg): 181            ; 
